id_hog,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,NSE,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region_ord,glosa_region,prop_ing_hogar,teletrabaja,jornada_laboral,cae,ocup_form,cise,ciuo_agrupada,bs1,bs2,bs3,bs4,bs5,bs6,bs7,bs8,bs9,bs10,bs11,bs12,bs13,bs14,bs15,bs16,bs17,bs18,bs19,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_t_hogar,ing_t_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,I,t_to,t_tcnr_ce,t_tcnr_re,t_tcnr_oac,t_tdnr_psc,t_tdnr_lv,t_tdnr_lrc,t_tdnr_mrm,t_tdnr_admnhog,t_tdnr_comphog,t_tdnr_cmp,t_tvaoh_tv,t_tvaoh_oh,t_cpaf_cp,t_cpag_comer,t_cpag_dormir,t_ed,t_vsyo_csar,t_vsyo_aa,t_mcm_leer,t_mcm_video,t_mcm_audio,t_mcm_computador,t_tt1,t_tt2,t_tcnr_0_4,t_tcnr_5_14,t_tcnr_nna,t_tcnr_15_65,t_tcnr_66,t_tcnr_psdf,t_total,w,savings,alimentos,vestimenta,cuentas,hogar,salud,transporte,comunicaciones,recreacion,educacion,restaurantes,total_expenses
11097-1,11097-1-04,0,0,2,6,4,0,0,0,1,4,3,4,0,3,0,0,4,36.25,0,0,0,0,0,0,0,15,12-24,2,primaria,1,0,0,0,0,2,norte,5,Coquimbo,0,0,NA,Inactiva(o),NA,NA,NA,4,5,5,NA,3,3,85,2,1,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,250,62.5,0,0,0,0,0,1.06,0.68,0.48,0,0,0,0.91,0,0,2.03,3.54,75.64999999999999,0.01,41.49,12.97,0.02,17.31,0.13,11.72,0,0,0,0,0,0,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11100-1,11100-1-01,0,0,1,7,1,0,1,1,2,2,1,2,0,0,0,0,3,21.666666666666668,1,0,0,0,0,0,1,34,25-44,1,primaria,1,0,0,0,0,1,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,1,2,2,1,2,2,1,NA,NA,NA,NA,NA,3,NA,2,0,0,0,30,30,10,0,0,30,0,120000,0,0,0,0,12.91,2.17,5.75,0,0.12,1.01,3.62,0,0,8.31,6.95,39.73,27.79,7.55,0.12,0.42,30.71,1.65,15.55,2.51,1.13,0,0,0,0,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11102-1,11102-1-01,1,0,1,6,1,0,0,0,0,4,5,2,1,0,1,0,5,43.4,0,1,1,0,0,0,0,56,45-65,1,primaria,1,1,54,9,6,2,norte,4,Atacama,0.7258064516129032,0,4,Ocupada(o),2,2,6,4,4,4,2,2,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,112.5,112.5,0,85,155,31,61.693548387096776,174.19,240,43.33870967741936,340000,54,0,0,0,0.59,0.64,0.94,0.36,0.07,0.07,0.9,0.15,0,6.19,11.46,59.92000000000001,0.07,15.72,0.62,0.14,6.57,0.85,8.06,0.66,0.02,0,0,0,0,0,0,168.00000000000003,2.0833333333333335,-1.9230405765078302,82.73,3.48,25.36,6.6,10.62,16.37,15.18,5.79,2.99,7,176.11304057650784
11103-1,11103-1-01,1,1,2,7,1,1,0,1,1,2,2,2,1,2,0,0,3,21.666666666666668,1,1,1,0,0,0,0,33,25-44,1,universitaria,0,1,48,8,6,1,centro,10,Ñuble,1,0,4,Ocupada(o),1,3,3,4,5,5,1,NA,3,1,2,2,1,1,NA,NA,NA,NA,NA,1,1,1,150,150,0,0,150,50,0,150,150,50,0,48,12.69,0.96,0.23,7.64,6.17,4.49,0,0.48,1.99,7.03,4.23,0,2.74,7.75,43.94999999999999,0,0.53,0,2.29,0.03,0,8.98,4.82,3,15.8,0,15.8,0,0,0,168,3.125,-74.32597169506295,44.62,6.4,65.04,15.88,10.21,25.56,26.34,11.02,6.1,13.15,224.32597169506295
11103-1,11103-1-02,0,0,2,7,2,1,0,1,1,2,2,2,1,2,0,0,3,21.666666666666668,1,1,1,0,0,0,1,28,25-44,1,técnica,0,0,0,0,0,1,centro,10,Ñuble,0,0,NA,Inactiva(o),NA,NA,NA,5,5,5,NA,NA,1,1,1,2,2,2,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,150,50,0,0,33.38,2.95,0,14.85,8.06,4.57,0,0.18,1.21,3.67,0,13.96,3.85,9.15,54.04999999999999,0,0,0,0.36,7.7,2.17,5.74,0,2.15,37.31,0,37.31,0,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11105-1,11105-1-02,1,0,2,6,5,0,0,0,0,2,3,3,3,1,1,0,3,39.666666666666664,0,1,0,0,0,0,0,68,66+,2,primaria,0,1,45,8,5,3,centro,6,Valparaíso,0.2677165354330709,0,3,Ocupada(o),2,3,4,5,5,85,1,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,85,85,0,0,0,0,0,85,317.5,105.83333333333333,0,45,0,0,0,2.91,5.92,0.14,0,0,1.32,3.87,0,0,18.34,7.93,56.13999999999999,0,9.33,0,0.25,0.64,1.54,0.01,13.89,0.77,0,0,0,0,0,0,168,1.8888888888888888,0.10908528549939925,21.69,2.74,15.99,5.02,5.52,12.59,8.91,6.01,1.16,5.26,84.8909147145006
11105-1,11105-1-03,1,0,2,6,2,0,0,0,0,2,3,3,3,1,1,0,3,39.666666666666664,0,1,1,0,0,0,1,23,12-24,2,secundaria,0,1,55,8,6,3,centro,6,Valparaíso,0.3543307086614173,0,4,Ocupada(o),2,3,3,5,5,85,2,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,112.5,112.5,0,0,0,0,0,112.5,317.5,105.83333333333333,0,55,0,0,0,5.31,0.75,0.52,0,0.16,3.18,1.12,0,0.11,4.07,6.5,55.11999999999999,0,5.17,0.04,0.08,4.45,0.01,7.45,12.27,6.69,0,0,0,0,0,0,168.00000000000003,2.0454545454545454,0.14437758374920487,28.71,3.63,21.16,6.65,7.3,16.66,11.8,7.95,1.53,6.96,112.3556224162508
11106-1,11106-1-02,0,0,3,6,2,2,0,2,2,2,2,2,1,2,0,0,4,15.75,1,1,1,0,0,0,1,27,25-44,1,técnica,0,0,0,0,0,3,norte,1,Arica y Parinacota,0,0,NA,Inactiva(o),NA,NA,NA,5,4,4,NA,NA,1,2,2,2,2,3,NA,NA,NA,NA,NA,3,NA,2,0,0,0,0,0,0,0,0,300,75,0,0,13.8,0,0.03,10.3,11.77,1.18,0,0.11,0.2,3.83,0,0,10.18,8.48,57.32000000000001,0,1.58,0.02,3.7,16.96,0.43,23.1,0,5.01,18.55,0,18.55,0,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11107-1,11107-1-01,1,1,3,6,1,0,0,0,1,4,3,3,2,0,0,0,4,39.25,1,1,1,0,0,0,0,56,45-65,1,primaria,0,1,45,9,5,3,centro,6,Valparaíso,0.6451612903225806,0,3,Ocupada(o),1,3,5,5,5,85,1,NA,3,85,2,1,2,85,NA,NA,NA,NA,NA,NA,NA,NA,200,200,0,0,310,77.5,0,200,310,77.5,0,45,0,0,0,0.05,1.36,0,0,0,1.4,0.68,0,0,6.58,17.12,57.12000000000001,0,5.7,0,4.05,5.07,0,8.78,12.29,2.8,0,0,0,0,0,0,168,4.444444444444445,-0.6461722905869153,68.06,6.03,30.43,9.71,14.52,28.27,18.74,11.65,4.45,8.79,200.64617229058692
11107-1,11107-1-02,0,0,3,6,2,0,0,0,1,4,3,3,2,0,0,0,4,39.25,1,1,1,0,0,0,1,53,45-65,1,primaria,0,0,0,0,0,3,centro,6,Valparaíso,0,0,NA,Inactiva(o),NA,NA,NA,4,4,85,NA,NA,1,85,2,1,3,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,310,77.5,0,0,0,11.49,0.02,20.77,14.81,10.35,2.87,0,0.03,7.16,0,0.25,6.17,22.48,59.02999999999999,0,5.06,0,0,3.86,0,3.6,0,0.05,0,0,0,11.51,0,0,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11109-1,11109-1-01,0,0,2,7,1,0,0,0,0,0,1,1,0,0,1,0,1,68,0,0,0,0,0,0,1,68,66+,2,secundaria,0,0,0,0,0,2,centro,8,Libertador General Bernardo O´Higgins,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,120,60,60,120,180,180,180,720000,0,0,0,0,7.88,2.57,9.11,0,0.94,0.94,5.73,0,0,10.76,9.48,40.75,0,20.75,1.87,0,20.27,33.22,1.11,0,2.62,0,0,0,0,0,0,168,NA,37.3319570440877,42.02,4.08,31.29,10.83,18.18,12.52,12.74,6.59,0.37,4.05,142.6680429559123
11110-1,11110-1-01,0,0,5,7,1,0,0,0,0,0,1,1,0,1,1,0,1,72,0,0,0,0,0,0,0,72,66+,2,universitaria,0,0,0,0,0,5,sur,13,Los Ríos,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,275,550,275,275,550,825,825,825,3300000,0,0,0,0,11.37,3.76,2.1,0,1.05,3.41,1.92,0,0,12.16,12.33,57.37000000000001,0,6.3,0,4.91,22.6,16.29,4.72,0,7.71,0,0,0,0,0,0,168.00000000000003,NA,207.60890004994448,79.3,13.9,130.65,82.59,107.55,71.01,50.69,51.48,5.29,24.92,617.3910999500555
11111-1,11111-1-01,1,0,2,7,1,0,0,0,1,3,2,3,2,0,0,0,3,36.333333333333336,0,1,1,0,0,0,1,50,45-65,2,secundaria,0,1,25,5,5,3,norte,2,Tarapacá,0.2603550295857988,0,1,Ocupada(o),2,3,5,4,4,4,2,NA,2,85,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,88,88,0,0,338,112.66666666666667,0,88,338,112.66666666666667,0,25,0,0,0,13.42,1.85,2.12,0,1.62,0.65,3.85,0,0,2.77,10.76,59.6,0,9.07,0,3.85,15.77,0.15,8.82,6.45,2.25,0,0,0,2.1,0,0,168,3.52,7.268312259928258,24.71,2.3,13.28,3.44,4.44,11.77,7.5,5.62,2.02,5.65,80.73168774007175
11112-1,11112-1-01,0,0,5,7,1,0,0,0,0,3,3,2,2,1,0,0,3,45.666666666666664,1,1,1,0,0,0,0,57,45-65,1,secundaria,0,0,0,0,0,3,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Inactiva(o),NA,NA,NA,4,5,85,NA,NA,3,85,2,3,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,100,300,100,0,0,300,66.66666666666667,400000,0,0.11,0,0,2.31,2.88,0.25,0.22,2.54,0.17,3.29,0,0.43,11.79,12.24,71.75999999999999,0,10.43,3.4,0.12,41.34,0.32,1.43,0.1,2.87,0,0.11,0.11,0,0,0,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11113-1,11113-1-03,0,0,3,7,5,0,1,1,1,3,3,3,2,2,1,0,4,35.5,0,0,0,0,0,0,1,64,45-65,2,ninguna,0,0,0,0,0,4,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,562.5,131.25,0,0,3.88,0,0,10.08,16.21,2.65,0,0,0.14,3.28,0,0,8.85,9.65,69.83000000000001,0,1.41,1.01,0,24.9,9.56,1.72,0,4.83,0,8.64,8.64,0,0,0,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
11114-1,11114-1-02,1,0,1,7,3,0,0,0,0,1,2,2,1,1,1,0,2,52.5,0,0,0,0,0,0,1,39,25-44,2,técnica,0,1,40,8,5,2,sur,12,La Araucanía,0.6420545746388443,0,2,Ocupada(o),1,3,3,2,4,NA,1,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,100,100,0,0,0,0,71.58908507223114,171.59,267.25,113.66954253611557,0,40,0.58,0,0.07,4.24,0.92,2.89,0,0.03,0.43,2.16,0,0,17.06,5.12,46.02000000000001,0,2.45,12.92,0,11.54,0,15.93,3.62,2.02,0,0,0,0,0.64,0.64,168,2.5,31.750056373680067,30,3.9,41.65,10.13,11.75,15.06,15.3,6.94,0.87,4.24,139.83994362631995
11115-1,11115-1-01,0,0,3,6,1,0,1,1,2,2,1,2,0,1,0,0,3,17,1,0,0,0,0,0,1,31,25-44,1,técnica,0,0,8,4,2,1,centro,10,Ñuble,1,0,1,Ocupada(o),2,3,3,4,4,4,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,NA,3,3,1,25,25,15,50,60,20,50,90,90,30,260000,8,9.97,0.15,0.02,12.76,16.69,1.42,0,0,1.04,0.11,0,1.86,3.41,10.37,77.39999999999999,0,9.29,0.23,0.22,6.95,1.03,2.28,0,4.8,0,11.2,11.2,0,0,0,168,3.125,-107.5003591059993,47.37,7.91,48.83,10.14,9.24,21.47,20.33,10.22,13.12,8.89,197.50035910599928
11116-1,11116-1-01,0,0,2,6,1,0,0,0,0,1,2,2,1,0,2,0,2,67,0,1,1,0,0,0,1,63,45-65,2,primaria,0,1,0,0,0,1,centro,11,Biobío,0,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,62.5,62.5,31.25,0,0,62.5,0,250000,0,0,0,0,12.72,6.6,4.35,2.65,1.95,1.03,3.51,0,0,6.85,15.5,55.65,0,28.64,0,6.8,13.47,0.41,7.18,0,0.69,0,0,0,0,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11118-1,11118-1-02,0,0,2,6,3,0,1,1,1,1,1,2,1,0,0,0,2,29.5,0,0,0,0,0,0,0,14,12-24,2,primaria,1,0,0,0,0,2,norte,5,Coquimbo,0,0,NA,Menor de 15 años,NA,NA,NA,4,3,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,185,75,0,0,0,0,0,0.47,1.58,0,0,0,0,0,0,0.33,4.08,5.56,69.21,0,22.33,24.48,0,7.48,7.51,24.97,0,0,0,0,0,0,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11120-1,11120-1-01,1,0,2,6,1,0,1,1,1,1,1,2,1,0,0,0,2,23,1,0,0,0,0,0,1,32,25-44,2,secundaria,0,1,45,9,5,1,centro,9,Maule,1,0,3,Ocupada(o),2,4,3,4,5,NA,2,NA,2,2,2,1,2,2,NA,NA,NA,NA,NA,3,2,1,112.5,112.5,0,0,112.5,56.25,0,112.5,112.5,56.25,0,45,4.11,0,0.01,4.67,3.45,0.63,0,0,3.22,4.95,0,0,3.56,13.19,55.66999999999999,0,13.57,0,0,7.34,0,4.64,2.92,1.07,0,4.12,4.12,0,0,0,168,2.5,-57.12134126389549,42.26,8.56,46.12,8.66,8.38,19.08,16.25,9.76,3.6,6.95,169.6213412638955
11120-1,11120-1-02,0,0,2,6,3,0,1,1,1,1,1,2,1,0,0,0,2,23,0,0,0,0,0,0,1,14,12-24,2,primaria,1,0,0,0,0,1,centro,9,Maule,0,0,NA,Menor de 15 años,NA,NA,NA,5,5,NA,NA,2,2,85,2,2,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,112.5,56.25,0,0,0,0,0,1.3,0.98,0.24,0,0,0,2.1,0,0,9.16,8.79,54.599999999999994,42.39,9.01,1.29,0,13.35,8.69,12.84,3.26,0,0,0,0,0,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11121-1,11121-1-02,0,0,1,6,2,1,0,1,1,2,2,2,1,2,0,0,3,24.333333333333332,1,1,1,0,0,0,1,35,25-44,3,universitaria,0,0,28,4,7,4,metropolitana,7,Región Metropolitana de Santiago,0.16666666666666666,1,1,Ocupada(o),NA,2,1,4,5,5,1,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,3,3,1,75,75,0,0,0,0,15.833333333333332,90.83,545,155.27777777777777,0,28,21.42,0,0.15,23.33,3.6,3.67,0,0.42,1.25,2.87,0,0.03,3.71,8.77,56.08000000000001,0,2.34,4.2,0.42,5.28,0,2.43,0,0.03,21.56,0,21.56,0.01,0,0,168,2.6785714285714284,2.326981697380334,11.3,2.03,20.41,7.3,6.13,11.82,7.79,7.64,4.23,9.85,88.50301830261967
11122-1,11122-1-01,1,0,4,6,1,2,1,3,3,3,3,2,2,0,0,0,6,20.833333333333332,1,0,0,0,0,0,0,50,45-65,2,ninguna,0,1,45,8,6,3,norte,5,Coquimbo,0.3399433427762039,0,3,Ocupada(o),1,3,3,5,4,85,2,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,120,120,0,61,373,62.166666666666664,20.73654390934844,140.74,414,62.28942398489141,244000,45,0.49,0,0.01,6.2,1.71,0.58,0.58,0.02,0,0.13,0,0,10.57,12.13,46.87,0,9.35,0.19,0,21.76,0.2,7.84,4.37,0,0.5,0,0.5,0,0,0.11,168,2.6666666666666665,15.222914037713448,48.37,3.68,20.08,6.72,6.3,18.06,9.82,5.88,1.69,4.91,125.51708596228656
11122-1,11122-1-02,0,0,4,6,3,2,1,3,3,3,3,2,2,0,0,0,6,20.833333333333332,0,1,1,0,0,0,1,29,25-44,2,secundaria,0,0,9,3,3,3,norte,5,Coquimbo,0.09348441926345609,0,1,Ocupada(o),2,2,3,4,4,4,1,NA,2,1,2,1,1,2,NA,NA,NA,NA,NA,2,1,1,12.5,12.5,20.5,0,0,0,5.7025495750708215,38.7,414,59.78375826251181,82000,9,37.79,4.4,0.01,12.97,3.66,11.41,0,0,0,0.37,0,6.59,2.98,7.19,53.22999999999999,0,0.41,0,0,9.28,0,6.02,0.49,2.2,40,7.49,44.39,0,0,0,168,1.3888888888888888,4.186301360371199,13.3,1.01,5.52,1.85,1.73,4.97,2.7,1.62,0.46,1.35,34.51369863962881
11123-1,11123-1-02,1,0,1,6,9,0,0,0,0,2,4,4,4,0,3,1,4,65,0,0,0,0,0,0,1,55,45-65,2,primaria,0,1,45,9,5,5,centro,10,Ñuble,0.4181184668989547,0,3,Ocupada(o),1,3,3,4,4,4,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,100,100,50,0,0,0,132.7526132404181,282.75,676.25,122.87565331010454,200000,45,0.15,0.07,0.02,1.47,1.86,3.57,0,0,0.32,6.42,0,0,10.99,12.12,54.63999999999999,0,4.45,0.32,0.19,13.06,7.55,3.37,2.03,0.4,0,0.22,0.22,0,0.02,0,168,2.2222222222222223,35.03476120693606,74.83,5.84,28.44,19.36,33.84,35.26,18.77,17.2,1.98,12.21,247.71523879306395
11123-1,11123-1-03,1,0,1,6,9,0,0,0,0,2,4,4,4,0,3,0,4,65,0,0,0,0,0,0,0,75,66+,2,primaria,0,1,48,8,6,5,centro,10,Ñuble,0.43135888501742164,0,4,Ocupada(o),2,2,5,4,4,4,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,100,100,54.75,0,0,0,136.95644599303134,291.71,676.25,123.92661149825784,219000,48,0.05,0,0,3.51,1.29,2.3,0.04,0.05,1.8,0.47,0,0,5.15,13,51.04999999999999,0,5.83,0.05,3.51,15.85,6.84,0.32,6.31,2.58,0,0,0,0,0.05,0.05,168,2.0833333333333335,36.14419531182237,77.2,6.02,29.34,19.97,34.91,36.38,19.36,17.74,2.04,12.59,255.5658046881776
11126-1,11126-1-01,0,0,4,7,1,0,0,0,0,0,1,1,0,0,1,0,1,82,0,0,0,0,1,1,0,82,66+,3,primaria,0,0,0,0,0,2,centro,6,Valparaíso,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95,190,95,95,190,285,285,285,1140000,0,0,0,0,1.85,2.43,0,0,0,10.83,0.8,0,0,7.66,9.98,44.76,0,22.28,0.05,1.05,65.08,0,0.03,0,1.2,0,0,0,0,0,0,168,NA,121.61799393830816,54.35,3.73,32.01,12.7,24.44,12.47,13.69,6.15,0.19,3.65,163.38200606169184
11127-1,11127-1-01,1,0,3,6,1,0,1,1,2,2,1,1,1,1,0,0,3,23.666666666666668,1,0,0,0,0,0,1,44,25-44,2,técnica,0,1,45,8,5,2,centro,11,Biobío,1,0,3,Ocupada(o),1,4,2,4,4,85,2,NA,1,1,2,2,1,2,NA,NA,NA,NA,NA,1,5,1,219.5,219.5,0,60,279.5,93.16666666666667,60,279.5,279.5,93.16666666666667,240000,45,0,0,1.17,7.32,7.17,0.69,0.48,0,0,0.71,3.13,0,4.79,7.73,43.75,0,9.79,0,3.06,6.83,8.39,3.6,14.29,0.1,0,1.27,1.27,0,0,0,167.99999999999997,4.877777777777778,-17.319769840748997,67.31,12.13,63.98,17,17.61,40.66,31.66,19.52,11.65,15.31,296.819769840749
11130-1,11130-1-01,0,0,4,7,1,0,0,0,0,0,2,2,0,0,2,0,2,75,0,1,1,0,0,0,1,73,66+,1,ninguna,0,0,0,0,0,3,centro,8,Libertador General Bernardo O´Higgins,0.35135135135135137,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,48.75,277.5,138.75,69.375,97.5,146.25,416.25,118.125,1305000,0,0,0,0,6.22,11.82,12.95,0,0,1.08,1.93,0,0,15.58,17.62,67.23,0,6.84,0,0,10.76,14.89,0,0,1.08,0,0,0,0,0,0,168.00000000000003,NA,49.164878929239286,32.15,2.24,17.29,8.09,14.06,8,8.11,4.22,0.26,2.66,97.08512107076072
11132-1,11132-1-01,1,0,4,6,1,0,0,0,0,1,1,1,1,0,1,0,1,61,0,0,0,0,0,0,1,61,45-65,2,ninguna,0,1,60,10,6,1,centro,11,Biobío,1,0,4,Ocupada(o),1,3,3,4,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,0,0,100,100,0,100,100,100,0,60,0,0,0,0,2.98,0.74,0,0,0,5.18,0,0,7.49,18.62,47.73000000000001,0,11.91,0,0,4.47,0,0,8.88,0,0,0,0,0,0,0,168,1.6666666666666667,12.042819774329992,29.25,2.64,21.12,5.11,7.42,7.93,8.01,3.7,0.26,2.53,87.95718022567002
