"","folio","id_hogar","g.alimentos","g.vestimenta","g.cuentas","g.hogar","g.salud","g.transporte","g.comunicaciones","g.recreacion","g.educacion","g.restaurantes","total_expenses","savings","n_personas","macrozona","quintil","n_menores_0_5","n_menores_6_11","n_menores_12_17","n_trabajadores","edad_promedio","n_profesionales","income_person_week","ingreso_hogar","n_personas_cut","n_menores_0_5_cut","n_menores_6_11_cut","n_menores_12_17_cut","n_trabajadores_cut","n_profesionales_cut"
"12490","7768-1",12490,66.8724964285714,0,77.29,5.86740331491713,41.0857738095238,20.9464205457464,11.79705,49.6349574638844,0,0,273.494101562643,-125.404101562643,2,"sur",1,0,0,0,1,67,0,74.045,148.09,2,0,0,0,1,0
"12491","7769-1",12491,188.455903571429,14.362280505618,265.79677,5.78144456661316,7.40760184055645,75.3088580332201,27.4899098145225,41.0455155746388,155.2349,30.4417641002368,811.324948006834,194.031216993166,4,"sur",5,0,2,0,0,25.25,0,251.33904125,1005.356165,4,2,3,0,0,0
"12492","777-1",12492,91.2933943333333,3.98973028301887,101.694949245283,21.3581202772723,9.62607264150943,238.59896428959,86.7765658390001,39.6840854889425,14.257645,85.4056466666667,692.685174064616,-159.233724064617,4,"metropolitana",4,0,0,1,2,32,0,133.3628625,533.45145,4,0,0,1,2,0
"12493","7770-1",12493,67.7657142857143,0,19.942,0,1.83844,0,18.5496,36.6840451013724,0,0,144.779799387087,43.4617656129133,2,"sur",2,0,0,0,1,60.5,0,94.1207825,188.241565,2,0,0,0,1,0
"12494","7771-1",12494,0.885,2.28310112359551,60.042235,0,0,7.90178571428571,5.9,19.02514,0,0.948214285714286,96.9854761235955,110.989523876404,3,"sur",2,0,0,1,1,29.6666666666667,0,69.325,207.975,3,0,0,1,1,0
"12495","7772-1",12495,60.4857042857143,37.941925505618,113.47411,31.0234879614767,35.043228988764,82.9539578571429,16.34123,10.9650847965714,89.42807,37.4116892857143,515.068488681002,-197.979183681002,3,"sur",3,0,0,1,0,26.6666666666667,0,105.696435,317.089305,3,0,0,1,0,0
"12496","7773-1",12496,43.2000107142857,24.7601123595506,33.9371049438202,2.15348998333128,54.3016600080257,8.21785714285714,5.01205,74.4232415661047,0,4.93071428571429,250.93624100369,-3.66104600368958,1,"sur",2,0,0,0,1,55,0,247.275195,247.275195,1,0,0,0,1,0
"12497","7774-1",12497,75.5047442857143,0.146025,103.42228,9.78953285714286,0.41182,30.3214391011236,8.308675,3.175675,0,74.0035314285714,305.083722672552,78.4162773274478,1,"sur",3,0,0,0,1,41,0,383.5,383.5,1,0,0,0,1,0
"12498","7775-1",12498,113.330571428571,33.2288696067416,122.364796797753,0,13.3979166666667,34.6414285714286,10.325,66.9455694338764,0,17.3839285714286,411.618081076466,208.348608923534,3,"sur",4,0,0,0,2,29.3333333333333,0,206.655563333333,619.96669,3,0,0,0,2,0
"12499","7776-1",12499,20.3866071428571,0,32.54853,15.1574585635359,6.44436780898876,0.391160220994475,13.29152,15.192795,0,0,103.412438736376,25.6241012636237,1,"sur",1,0,0,0,0,79,0,129.03654,129.03654,1,0,0,0,0,0
"12500","7777-1",12500,83.07908,16.3217401123595,45.363625,59.0211732343499,11.910625,71.9264785714286,17.45633,21.53239692,186.596055,9.46347357142857,522.670977409567,-218.923932409567,3,"sur",3,0,0,0,0,31.6666666666667,0,101.249015,303.747045,3,0,0,0,0,0
"12501","7778-1",12501,42.9857142857143,0,67.26,103.25,18.217524896772,2.655,33.8388202247191,0.295,0,0,268.502059407205,114.997940592795,1,"sur",3,0,0,0,0,57,0,383.5,383.5,1,0,0,0,0,0
"12502","7779-1",12502,119.78534,1.36054,99.4542836263736,39.3437707142857,73.8268120652755,18.9142498314607,23.855765,4.78206751787538,30.850805,2.795125,414.968758755271,-68.805728755271,2,"sur",3,0,0,0,2,61.5,0,173.081515,346.16303,2,0,0,0,2,0
"12503","778-1",12503,36.26907,0.258820754716981,89.34901,4.39393265651438,12.7786133333333,11.2605433333333,11.20115,9.6404757159434,0.196765,0,175.348380793841,21.9284442061585,5,"metropolitana",2,2,1,0,1,14,0,39.455365,197.276825,5,1,1,0,1,0
"12504","7780-1",12504,293.622139285714,6.27155415730337,76.0805,70.2304957543698,30.3517598366053,47.3325842696629,37.17,50.5266463402889,115.946505,1.64357142857143,729.175756072516,124.806468927484,3,"sur",5,0,1,0,2,32.3333333333333,0,284.660741666667,853.982225,3,1,1,0,2,0
"12505","7781-1",12505,12.77055,0,130.635735,0.126428571428571,117.585200642055,106.233146067416,20.65,42.4755352247191,4.42323,0,434.899825505618,224.886554494382,2,"sur",5,0,0,0,1,29.5,0,329.89319,659.78638,2,0,0,0,1,0
"12506","7782-1",12506,20.5446428571429,0,3.416985,7.33425414364641,0,0.948214285714286,0,0.3835,0,0,32.6275962865035,22.5374037134964,2,"sur",1,0,0,0,0,67,0,27.5825,55.165,2,0,0,0,0,0
"12507","7783-1",12507,23.7685714285714,0,5.831265,0,0,35.4,2.94705,0.646880907372401,0,0,68.5937673359438,73.5962326640562,2,"norte",1,0,0,0,1,47.5,0,71.095,142.19,2,0,0,0,1,0
"12508","7784-1",12508,98.6775,0,81.8203571428571,14.9137415730337,2.48595505617978,79.06,20.935855,7.39152,1.96647,0,307.251398772071,-76.0469187720706,6,"norte",2,2,0,1,2,19.3333333333333,0,38.53408,231.20448,6,0,0,1,2,0
"12509","7785-1",12509,49.8760714285714,2.33679775280899,77.7179720786517,2.24410714285714,22.5933539325843,123.797902525651,7.3691,11.1030452240461,0,8.21785714285714,305.256207228028,-160.912707228028,2,"norte",1,0,0,0,1,37.5,0,72.17175,144.3435,2,0,0,0,1,0
"12510","7786-1",12510,48.7793035714286,0,5.444815,2.68660714285714,0,2.33892857142857,1.26428571428571,0,0,0,60.51394,14.71106,1,"norte",1,0,0,0,0,66,0,75.225,75.225,1,0,0,0,0,0
"12511","7787-1",12511,89.5405071428571,1.0938202247191,36.65375,133.981559793549,37.0494472815074,77.9945178417088,59.7816065745856,94.0898863426163,27.62793,70.4377335164835,628.250758718027,425.107511281973,3,"norte",5,1,0,0,2,19.6666666666667,0,351.119423333333,1053.35827,3,0,0,0,2,0
"12512","7788-1",12512,34.0805914285714,2.22371,0.067555,1.60572714285714,0.033925,0.063425,0.02832,2.2302,0,0.02478,40.3582335714286,65.8417664285714,4,"norte",1,1,1,0,0,18.25,0,26.55,106.2,4,1,1,0,0,0
"12513","7789-1",12513,45.666,0,5.14775,0,0,0,0,0,0,0,50.81375,22.93625,1,"norte",1,0,0,0,0,80,0,73.75,73.75,1,0,0,0,0,0
"12514","779-1",12514,333.457104666667,50.3354659433962,17.8803229245283,40.6703030188679,146.369674845912,40.3565584591195,29.1043738640935,167.42932829665,0,102.138282666667,927.741414685901,104.758585314099,5,"metropolitana",5,2,1,0,0,15.8,0,206.5,1032.5,5,1,1,0,0,0
"12515","7790-1",12515,13.93875,0,46.4625,0,17.9306966292135,5.9,5.30705,0.531,0,0,90.0699966292135,-45.8199966292135,1,"norte",1,0,0,0,1,67,0,44.25,44.25,1,0,0,0,1,0
"12516","7791-1",12516,104.740382142857,0.497191011235955,38.1453467094703,7.94463647672552,156.217251507285,13.4857142857143,23.6767,3.16071428571429,0,22.5042857142857,370.372222133288,111.817372866712,2,"norte",4,0,0,0,0,78.5,0,241.0947975,482.189595,2,0,0,0,0,0
"12517","7792-1",12517,115.4925,9.04887640449438,54.9926404494382,62.7454624522228,21.7769662921348,27.5499203196084,15.045,0.4425,0,25.3489285714286,332.442794489327,-35.9677944893272,3,"norte",3,0,0,0,1,61,0,98.825,296.475,3,0,0,0,1,0
"12518","7793-1",12518,54.8396571428571,19.8876404494382,5.251,9.43810593900481,0,28.6992857142857,8.84705,1.8408,0,25.6017857142857,154.405324959872,47.8053750401284,3,"norte",2,0,0,0,2,74.6666666666667,0,67.4035666666667,202.2107,3,0,0,0,2,0
"12519","7794-1",12519,155.254285714286,9.583665,34.515,0,7.95505617977528,54.6578651685393,44.2565193370166,12.4742972161572,2.36,0,321.056688615774,-135.580748615774,7,"norte",2,1,2,0,0,20.2857142857143,0,26.4965628571429,185.47594,7,2,3,0,0,0
"12520","7795-1",12520,91.7150785714286,15.0151685393258,30.60625,18.3981511444357,0,22.0617857142857,28.01025,4.3668026680314,0,37.9285714285714,248.102058066079,379.657941933921,5,"norte",4,0,0,0,4,43,0,125.552,627.76,5,0,0,0,3,0
"12521","7796-1",12521,155.406,0,17.11,5.12035714285714,0,66.08,19.706,3.03323349716446,0,0,266.455590640022,13.1454093599784,6,"norte",3,0,2,1,3,26.1666666666667,0,46.6001666666667,279.601,6,2,3,1,3,0
"12522","7797-1",12522,33.4403571428571,3.48033707865168,27.435,0.948214285714286,0,14.16,10.03,0.948214285714286,0,0,90.4421227929374,116.057877207063,5,"norte",2,1,0,2,2,21,0,41.3,206.5,5,0,0,3,2,0
"12523","7798-1",12523,64.6366071428571,0.894943820224719,26.1758557142857,23.4102407261247,3.16071428571429,0,0,1.39071428571429,0,0,119.669075974921,-65.0940759749208,1,"norte",1,0,0,0,0,75,0,54.575,54.575,1,0,0,0,0,0
"12524","7799-1",12524,143.608317857143,42.1656261235955,27.4956435714286,4.77871589085072,57.7510495505618,76.822411499885,40.424158038674,104.093029858888,75.46218,46.5532701262825,619.154402517309,311.163792482691,4,"norte",5,1,1,0,2,21.75,0,232.57954875,930.318195,4,1,1,0,2,0
"12525","78-1",12525,55.9197153571428,21.9952324175824,26.855607032967,11.0247497252747,37.1912756593407,8.97516428571428,21.6641775824176,95.1021944942325,0,106.58283000888,385.310946563552,425.328698436448,2,"metropolitana",5,0,0,0,2,38.5,0,405.3198225,810.639645,2,0,0,0,2,0
"12526","780-1",12526,21.59282,23.8166079245283,72.3574831132076,12.0841425157233,57.7278078616352,478.210159615721,117.76759009434,84.092224650655,0,64.47638,932.12521577581,-344.47902077581,6,"metropolitana",4,0,2,2,1,18.3333333333333,0,97.9410325,587.646195,6,2,3,3,1,0
"12527","7800-1",12527,3.2745,0,17.64513,0,0,10.62,1.76705,0,0,11.3785714285714,44.6852514285714,19.0347485714286,1,"norte",1,0,0,0,1,45,0,63.72,63.72,1,0,0,0,1,0
"12528","7801-1",12528,50.8327985714286,20.7224738764045,98.811135,65.3042608025682,82.6068929614767,8.45367506708761,30.225995,29.5051349349011,0,53.0390759537976,439.501442167664,-4.42157716766436,2,"centro",4,0,0,1,1,25.5,0,217.5399325,435.079865,2,0,0,1,1,0
"12529","7802-1",12529,18.6608571428571,6.76179775280899,8.56975,1.98876404494382,0,0,23.7994591160221,0,0,7.33425414364641,67.1148822002785,106.935117799722,2,"centro",2,0,0,0,2,53.5,0,87.025,174.05,2,0,0,0,2,0
"12530","7803-1",12530,114.940639285714,20.5837078651685,27.946235,34.7109642857143,14.947688670412,248.88760989011,62.9941011235955,21.9797165615793,39.69815,3.16071428571429,589.849526968008,-181.011976968008,3,"centro",4,1,0,0,2,30,0,136.279183333333,408.83755,3,0,0,0,2,0
"12531","7804-1",12531,212.289796428571,23.4317903370786,60.9356133788122,89.7045630053485,69.1877189325842,62.1370514850752,72.2345455543485,130.399888953101,0.22125,59.5778281649566,780.120046239876,387.563998760124,5,"centro",5,0,2,0,1,24.8,0,233.536809,1167.684045,5,2,3,0,1,0
"12532","7805-1",12532,104.479475714286,15.4571713483146,40.10407,7.97604142857143,9.7891227929374,7.82023928571429,17.21443,8.94344101135499,0,0.091155,211.875146581178,177.052853418822,5,"centro",3,1,0,0,2,31.4,0,77.7856,388.928,5,0,0,0,2,0
"12533","7807-1",12533,105.468652857143,80.0045402808989,114.95274470305,80.5709194462279,69.6762958333333,592.775741954344,166.109461797753,78.5786017050945,2.02783,76.7096400039463,1366.87442858179,-130.647428581791,4,"centro",5,1,1,0,2,20.25,0,309.05675,1236.227,4,1,1,0,2,0
"12534","7808-1",12534,0.4425,0,14.3025280898876,0,175.054945054945,65.9112297473462,13.275,0,0,0,268.986202892179,-59.0937028921789,2,"centro",2,0,0,0,1,47.5,0,104.94625,209.8925,2,0,0,0,1,0
"12535","7809-1",12535,13.44315,0.632142857142857,59.1040786516854,0.916607142857143,0.568928571428571,6.71967857142857,6.19205,7.18114285714286,0,2.40214285714286,97.1599215088282,6.09007849117175,1,"centro",1,0,0,0,1,38,0,103.25,103.25,1,0,0,0,1,0
"12536","781-1",12536,108.087233,7.48586619496855,100.312555125786,11.7076780608818,50.5339322955975,21.02347,32.857246751269,21.379433461,0.98294,52.4830566666667,406.85341155617,-7.39656655616974,4,"metropolitana",4,0,0,1,2,28,0,99.86421125,399.456845,4,0,0,1,2,0
"12537","7810-1",12537,77.6081785714286,10.3964828089888,21.6172164526485,6.96067415730337,13.1626348314607,10.0304656669298,27.9606303370786,2.14974378881988,0.49147,9.77900552486188,180.15650213952,-18.01712713952,3,"centro",1,0,0,1,2,28,0,54.0464583333333,162.139375,3,0,0,1,2,0
"12538","7811-1",12538,0,0.417640449438202,20.67655,0.126428571428571,32.3717989566613,2.98435283149171,2.03838370786517,2.32639983146067,0,4.17214285714286,65.1136972054885,93.3013027945115,1,"centro",1,0,0,0,0,26,0,158.415,158.415,1,0,0,0,0,0
"12539","7812-1",12539,84.415725,0.03481,42.1175520144462,17.4644863001605,5.5685393258427,9.01857142857143,17.746905,1.68840093886463,0,0,178.054990007885,-28.6702350078855,2,"centro",1,0,0,0,1,60,0,74.6923775,149.384755,2,0,0,0,1,0
"12540","7813-1",12540,87.1977857142857,4.59648449438202,13.75585,6.96400367061891,5.33107142857143,67.9955209155485,18.24988,0.35872,1.22897,9.77900552486188,215.457291748268,-200.700506748268,4,"centro",1,1,0,1,0,24,0,3.68919625,14.756785,4,0,0,1,0,0
"12541","7814-1",12541,45.0604071428571,15.553593258427,10.967215,6.95300321027287,33.8377164606742,30.8719908125892,11.8,36.8967077624309,55.801905,26.8922651933702,274.634803840621,-222.124803840621,3,"centro",1,1,1,0,0,19,0,17.5033333333333,52.51,3,1,1,0,0,0
"12542","7815-1",12542,215.000340714286,11.5622355243446,85.45619,80.5911764285714,1.146075,104.614585714286,71.938911878453,41.3493071428571,112.585865,74.8197121428571,799.064399545655,-93.6415195456547,4,"centro",5,0,1,0,0,27.75,0,176.35572,705.42288,4,1,1,0,0,0
"12543","7816-1",12543,51.3470678571429,9.24675842696629,17.55545,56.1740431925809,9.44,14.75,16.883735,2.82832353662725,0,6.32142857142857,184.546806584746,-49.4368065847459,1,"centro",1,0,0,0,1,35,0,135.11,135.11,1,0,0,0,1,0
"12544","7817-1",12544,159.407085,2.39255606741573,52.742052776886,15.93463429374,69.2184353932584,69.6068558524073,6.379375,23.3178559390048,0,7.37660142857143,406.375451751284,-229.375451751284,3,"centro",2,0,0,0,0,51.6666666666667,0,59,177,3,0,0,0,0,0
"12545","7818-1",12545,76.0084357142857,6.54889677367576,15.303125,13.1910872311942,71.8037656741573,0.20945,11.30086,0.79886,0,9.18427714285714,204.34875753617,33.4212424638299,2,"centro",2,0,0,0,0,75,0,118.885,237.77,2,0,0,0,0,0
"12546","7819-1",12546,15.9552857142857,0.695073033707865,4.88225,5.86904479084451,9.24775280898876,1.51714285714286,3.0975,1.44128571428571,0,0,42.7053349192554,73.5503300807446,1,"centro",1,0,0,0,0,85,0,116.255665,116.255665,1,0,0,0,0,0
"12547","782-1",12547,146.473026333333,6.03915094339623,215.717358490566,12.4250066666667,64.5725611320755,31.9230817610063,21.79755,4.80150402395741,0,0,503.749239351001,68.5451556489985,3,"metropolitana",4,0,0,0,2,61.6666666666667,0,190.764798333333,572.294395,3,0,0,0,2,0
"12548","7820-1",12548,43.4541321428571,15.009202247191,10.2011,6.00535714285714,1.39213483146067,0,40.5376404494382,9.10950519848771,0,0,125.709072012292,65.0969279877081,4,"centro",2,1,0,0,1,37.75,0,47.7015,190.806,4,0,0,0,1,0
"12549","7821-1",12549,132.157892857143,5.96629213483146,45.7595168008229,32.5403393843725,65.6745999197432,0,19.3885082872928,32.8451806741573,23.84485,0,358.177180058363,-180.733500058363,4,"norte",2,1,0,1,0,19.5,0,44.36092,177.44368,4,0,0,1,0,0
"12550","7822-1",12550,82.0566942857143,4.33872410112359,27.3637691011236,2.37901826645265,59.828438130016,9.44455142857143,11.0625,6.72814928571429,0,1.25577285714286,204.457617455859,1.45238254414127,2,"norte",2,0,0,0,0,79.5,0,102.955,205.91,2,0,0,0,0,0
"12551","7823-1",12551,56.5704642857143,5.96629213483146,47.6907109550562,8.89444319422151,0.944662921348315,17.7,24.485,0,61.52933,0,223.780903491172,-55.6309034911717,3,"norte",1,0,0,2,1,21.3333333333333,0,56.05,168.15,3,0,0,3,1,0
"12552","7824-1",12552,82.6594214285714,7.39384353932584,28.91,26.1132532102729,7.44172619047619,16.4822335164835,32.627,10.0102723092678,0,16.7454642857143,228.383214480112,-7.13321448011192,3,"norte",2,0,0,1,0,32,0,73.75,221.25,3,0,0,1,0,0
"12553","7825-1",12553,307.754451428571,30.6269662921348,37.1518364285714,66.9761527622092,27.7906904494382,69.9660138121547,46.315,104.135741532927,194.94013,112.129727478295,997.786710184302,-111.309940184302,5,"norte",5,1,0,0,1,30.4,0,177.295354,886.47677,5,0,0,0,1,0
"12554","7826-1",12554,215.560545714286,4.28450707865168,56.1140992857143,28.1727107142857,5.42932584269663,16.5414455919495,10.57693,1.244605,0,6.54179776243094,344.465966990014,-219.680966990014,1,"norte",1,0,0,0,0,67,0,124.785,124.785,1,0,0,0,0,0
"12555","7827-1",12555,81.4252678571429,7.65674157303371,26.0370463232131,48.6181359954552,95.2789699654278,30.5466107544141,20.047905,5.33359792604456,0,0,314.944275394731,252.610354605269,2,"norte",4,0,0,0,2,58.5,0,283.777315,567.55463,2,0,0,0,2,0
"12556","7828-1",12556,72.1116964285714,26.8425935955056,29.6035880898876,5.88525,4.17214285714286,1.45879120879121,0,0.354,0,0,140.428062179899,-43.0780621798987,2,"norte",1,0,1,0,1,29,0,48.675,97.35,2,1,1,0,1,0
"12557","7829-1",12557,104.113928571429,0,14.75,0,8.85,18.5428571428571,32.45,0.985005,0,9.48214285714286,189.173933571429,-24.0285085714285,3,"norte",1,0,1,0,0,39.3333333333333,0,55.048475,165.145425,3,1,1,0,0,0
"12558","783-1",12558,109.236166345912,14.8612038679245,177.242785,2.54221166666667,18.100103490566,199.593170933191,47.0520213207547,80.6519679842572,30.59386,135.947682,815.821172609272,490.960092390728,2,"metropolitana",5,0,0,0,1,31.5,0,653.3906325,1306.781265,2,0,0,0,1,0
"12559","7830-1",12559,6.89035714285714,1.69044943820225,4.425,0,0,0,7.375,0,0,0,20.3808065810594,69.2363584189406,1,"norte",1,0,0,0,0,77,0,89.617165,89.617165,1,0,0,0,0,0
"12560","7831-1",12560,76.2627678571428,39.7752808988764,18.88,20.5797587479936,46.1827235152488,25.9233752959747,49.1805049972065,12.9643560073458,0,9.77900552486188,299.527772844651,26.9944521553495,2,"norte",3,0,0,0,1,40.5,0,163.2611125,326.522225,2,0,0,0,1,0
"12561","7832-1",12561,554.126735714286,0,49.953235,16.48755,26.52286,35.4662921348315,67.22755,179.866501671052,254.667305,348.184285714286,1532.50231523445,296.497684765545,7,"norte",5,0,0,1,1,31.2857142857143,0,261.285714285714,1829,7,0,0,1,1,0
"12562","7833-1",12562,105.203742857143,12.4090921348315,31.27,21.0993220205209,0.36875,8.34428571428571,8.85,0.737205,0,10.3671428571429,198.649540583924,-145.549540583924,3,"norte",1,1,0,0,1,19.3333333333333,0,17.7,53.1,3,0,0,0,1,0
"12563","7834-1",12563,116.398107857143,30.5717780898876,19.199485,56.9433038040847,45.547211924929,24.8675274725275,26.7299732022472,57.0547154364736,0,2.72220990009991,380.034312687392,-214.259062687392,4,"norte",1,0,2,0,1,22.75,0,41.4438125,165.77525,4,2,3,0,1,0
"12564","7835-1",12564,432.987767142857,21.8287934831461,74.1001451123595,32.0224120879121,14.3591780337079,132.261049723757,48.259345,194.425504547096,126.596005,355.284071203631,1432.12427133447,-191.217981334467,5,"norte",5,0,0,0,1,35.8,0,248.181258,1240.90629,5,0,0,0,1,0
"12565","7836-1",12565,188.521309285714,15.7125551685393,62.714345,114.266552780079,76.1105607209738,63.2703811739632,79.2319585747098,63.6816552304224,33.21936,90.3770232991318,787.105701233533,427.992218766467,4,"norte",5,0,0,1,3,33.75,0,303.77448,1215.09792,4,0,0,1,3,0
"12566","7837-1",12566,47.322425,0.32568,19.7465414285714,0.68617,2.52926340962905,8.04452357142857,10.9817542857143,3.24205,0,0.669355,93.5477626953433,57.5385523046567,2,"norte",1,0,0,0,1,72.5,0,75.5431575,151.086315,2,0,0,0,1,0
"12567","7838-1",12567,60.0448057142857,1.051675,32.5563259550562,2.21545,2.28707865168539,6.38666571428571,28.5852441160221,5.06212351851852,0,2.16117,140.350538669854,195.676291330146,3,"norte",3,0,0,0,1,58.3333333333333,0,112.008943333333,336.02683,3,0,0,0,1,0
"12568","7839-1",12568,103.187207142857,13.1058840288925,45.135,21.2745463383379,15.6750120385233,48.0596910023678,27.13705,8.62671774237105,0,14.9185714285714,297.119679721921,-85.6046797219211,5,"norte",2,0,1,1,2,31.8,0,42.303,211.515,5,1,1,1,2,0
"12569","784-1",12569,112.923679333333,22.6019537735849,170.19376,13.4259925050283,113.337951558222,358.604301798925,20.61755,17.7652487154068,0,62.7371386666667,892.207576351166,-367.099316351166,3,"metropolitana",4,0,0,1,2,30.3333333333333,0,175.036086666667,525.10826,3,0,0,1,2,0
"12570","7840-1",12570,28.2567857142857,4.06162439807384,84.37,5.94214285714286,1.19325842696629,94.6164183232498,24.78,46.0436121458317,49.65499,10.8475714285714,349.766403294122,-41.4353532941216,4,"norte",3,0,1,1,2,25,0,77.0827625,308.33105,4,1,1,1,2,0
