id_hog,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,NSE,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region_ord,glosa_region,prop_ing_hogar,teletrabaja,jornada_laboral,cae,ocup_form,cise,ciuo_agrupada,bs1,bs2,bs3,bs4,bs5,bs6,bs7,bs8,bs9,bs10,bs11,bs12,bs13,bs14,bs15,bs16,bs17,bs18,bs19,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_t_hogar,ing_t_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,I,t_paid_work,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_commute2,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_tcnr_0_4,t_tcnr_5_14,t_tcnr_nna,t_tcnr_15_65,t_tcnr_66,t_tcnr_psdf,t_total,temp,w,savings,total_expenses,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec_cuentas,Ec_hogar,Ec_salud,Ec_transporte,Ec_educacion
01708-1,01708-1-03,0,0,4,6,3,0,0,0,0,3,3,3,2,1,0,0,3,38.333333333333336,0,0,0,0,0,0,0,18,12-24,2,primaria,1,0,0,0,0,3,centro,11,Biobío,0,0,NA,Inactiva(o),NA,NA,NA,4,5,5,NA,2,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,395,131.66666666666666,0,0,8.76,0,0,39.12,44.07,3.07,8.28,57.53,4.3,2.87,0,23.95,0.95,0,3.04,5.89,10.24,8.28,57.53,58.12,0,0,0,2.87,0,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
01709-1,01709-1-01,0,0,2,6,1,1,1,2,2,3,3,3,1,2,0,0,5,21.2,1,1,1,0,0,0,0,38,25-44,3,universitaria,0,0,0,0,0,3,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,5,5,5,NA,NA,2,2,2,2,1,1,NA,NA,NA,NA,NA,2,NA,1,0,0,0,175,375,75,0,0,375,40,700000,0,27.68,7.27,0,0,75.57,4.71,4.56,47.22000000000002,0,0.99,0,24.14,0.34,6.29,1.64,24.94,18.22,4.56,47.22000000000002,40.65,7.27,4.83,7.27,0,0,0,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01709-1,01709-1-03,1,0,2,6,4,1,1,2,2,3,3,3,1,2,0,0,5,21.2,0,0,0,0,0,0,0,20,12-24,3,secundaria,1,1,56,8,7,3,norte,2,Tarapacá,1,1,4,Ocupada(o),2,2,1,4,3,5,1,2,2,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,200,200,0,0,0,0,175,375,375,75,0,56,10.71,3.92,0,0.26,29.69,1.52,5.04,60.6,0.25,0.01,56,9.78,9.92,2.72,0.15,5.74,1.38,5.04,60.6,16.67,3.89,0.07,3.92,0,0,0,168,168,3.5714285714285716,-31.12964217243842,406.1296421724384,92.46,23.53,34.44,44.74,8.75,74.73,28.15,18.61,54.51,26.19
01710-1,01710-1-01,1,0,3,6,1,0,0,0,0,3,3,2,1,1,0,0,3,34.666666666666664,0,1,1,0,0,0,0,42,25-44,2,secundaria,0,1,48,9,6,1,metropolitana,7,Región Metropolitana de Santiago,1,0,4,Ocupada(o),2,3,3,3,4,4,2,NA,1,85,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,115,115,0,0,115,38.333333333333336,0,115,115,38.333333333333336,0,48,14.15,0,0,0,56,2.57,4.11,37.05999999999999,3.55,2.56,48,32.96,0,0,0,9.09,13.96,4.11,37.05999999999999,22.83,0,0,0,0,0,0,168.00000000000003,168,2.3958333333333335,-83.92246588719438,198.9224658871944,63.8,8.98,11.09,17.99,4.9,49.17,8.65,10.92,18.42,5
01710-1,01710-1-02,0,0,3,6,2,0,0,0,0,3,3,2,1,1,0,0,3,34.666666666666664,0,1,1,0,0,0,1,42,25-44,2,técnica,0,0,0,0,0,1,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Desocupada(o),NA,NA,NA,1,4,4,NA,NA,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,115,38.333333333333336,0,0,32.96,0,0,0,58.17,11.8,7.34,57.19,0,0.54,0,26.86,12.43,5.68,1.57,7.86,3.77,7.34,57.19,45.3,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01711-1,01711-1-01,0,0,2,6,1,0,2,2,3,3,3,3,1,2,1,0,6,27.833333333333332,1,0,0,0,0,0,1,73,66+,2,técnica,0,0,0,0,0,3,norte,3,Antofagasta,0.8019801980198019,0,NA,Inactiva(o),NA,NA,NA,2,4,4,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,4,NA,5,0,0,101.25,202.5,126.25,21.041666666666668,162.4009900990099,263.65,328.75,48.10849834983499,1215000,0,53.36,12.29,0,0,15.33,15.32,22.14,40.31000000000001,0,9.25,0,2.14,0.73,0.8,2.03,8.76,0.86,22.14,40.31000000000001,90.21,0,21.12,21.12,0,0,0,168,168,NA,-62.70382718420972,326.3538271842097,92.16,15.43,25.11,36.65,6.33,49.71,20.16,15.02,36.3,29.49
01711-1,01711-1-04,0,0,2,6,8,0,2,2,3,3,3,3,1,2,1,0,6,27.833333333333332,0,0,0,0,0,0,0,15,12-24,2,primaria,1,0,0,0,0,3,norte,3,Antofagasta,0,0,NA,Inactiva(o),NA,NA,NA,2,85,3,NA,3,2,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,328.75,21.041666666666668,0,0,6.28,1.08,0,38.14,56.44,2.73,18.02,39.95000000000001,5.14,0.22,0,33.79,8.19,0.95,0.68,3.47,9.37,18.02,39.95000000000001,53.58,0,1.08,1.08,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01712-1,01712-1-01,0,0,4,7,1,0,0,0,0,0,2,2,0,0,2,0,2,78.5,0,1,1,0,0,0,1,73,66+,1,ninguna,0,0,0,0,0,3,sur,12,La Araucanía,0.4186046511627907,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,54,258,129,64.5,108,162,387,118.5,1248000,0,31.39,0,1.18,0,33.3,3.08,32.14,66.91,0,0,0,1.18,0,0,1.18,30.94,0,32.14,66.91,35.65,0,0,0,0,0,0,168,168,NA,58.743127043450286,103.25687295654971,28.71,4.14,1.96,9.14,2.2,24.56,9.2,14.69,8.43,0.21
01712-1,01712-1-02,0,0,4,7,2,0,0,0,0,0,2,2,0,0,2,0,2,78.5,0,1,1,0,0,0,0,84,66+,1,ninguna,0,0,0,0,0,3,sur,12,La Araucanía,0.5813953488372093,0,NA,Inactiva(o),NA,NA,NA,3,4,NA,NA,NA,3,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,75,0,0,0,150,225,387,139.5,300000,0,2.66,0,0,0,36.39,12,31.43,85.52,0,0,0,2.18,0,0,3.27,30.95,0,31.43,85.52,14.66,0,0,0,0,0,0,168.00000000000003,168,NA,81.58767644923651,143.4123235507635,39.88,5.75,2.72,12.7,3.06,34.12,12.78,20.41,11.71,0.3
01713-1,01713-1-01,1,0,3,7,1,0,0,0,0,1,1,1,1,1,0,0,1,44,0,0,0,0,0,0,0,44,25-44,1,técnica,0,1,40,8,5,2,sur,16,Magallanes y la Antártica Chilena,1,0,2,Ocupada(o),1,3,1,4,NA,NA,2,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,250,0,0,250,250,0,250,250,250,0,40,3.19,0,0.51,0,62.82,4.13,7.4,46.85,2.25,0.85,40,9.2,4.3,10.03,0,20.67,18.62,7.4,46.85,10.93,0,0,0,0,0,0,167.99999999999997,168,6.25,35.762180607535214,214.2378193924648,34.71,13.65,7.78,23.4,7.14,69.07,14.86,15.52,26.16,1.94
01714-1,01714-1-01,1,0,5,7,1,0,0,0,0,2,2,1,2,0,0,0,2,57.5,0,0,0,0,0,0,0,57,45-65,2,secundaria,0,1,40,8,5,4,metropolitana,7,Región Metropolitana de Santiago,0.49367088607594933,0,2,Ocupada(o),1,3,3,2,4,NA,2,NA,2,85,2,2,85,85,NA,NA,NA,NA,NA,NA,NA,NA,195,195,0,37.5,432.5,216.25,18.512658227848103,213.51,432.5,206.75632911392407,150000,40,31.72,0.18,0,0,31.8,3.18,4.07,52.19,3.58,1.28,40,0.35,1.1,6.47,0,10.59,13.29,4.07,52.19,39.94,0,0,0,0,0.18,0.18,167.99999999999997,168,4.875,21.61962583239699,191.890374167603,50.06,14.96,12.01,14.46,4.93,35.54,11.69,22.08,24.75,1.41
01715-1,01715-1-01,1,0,2,6,1,0,0,0,0,2,2,2,1,0,1,0,2,60,0,1,1,0,0,0,0,57,45-65,2,primaria,0,1,43,8,5,1,metropolitana,7,Región Metropolitana de Santiago,1,0,2,Ocupada(o),1,3,5,5,5,NA,2,NA,3,85,2,2,1,85,NA,NA,NA,NA,NA,NA,NA,NA,137.5,137.5,0,0,137.5,68.75,0,137.5,137.5,68.75,0,43,7.52,0,1.5,0,42.05,4.91,11.06,51.82999999999999,6.13,0,43,27.56,0,0,1.01,11.86,1.63,11.06,51.82999999999999,20.06,0,0,0,0,0,0,168,168,3.197674418604651,-2.9825333227355246,140.48253332273552,55.2,5.15,4.83,10.77,3.08,32.61,6.6,11.22,10.47,0.55
01716-1,01716-1-02,1,0,4,7,2,0,0,0,0,2,2,2,2,2,0,0,2,29.5,0,1,1,0,0,0,1,33,25-44,2,universitaria,0,1,78,13,6,5,sur,16,Magallanes y la Antártica Chilena,0.6107784431137725,0,4,Ocupada(o),1,4,3,4,4,NA,3,NA,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,510,510,0,0,0,0,0,510,835,417.5,0,78,7.42,0.41,0.23,0,27.39,2.96,8.03,41.41999999999999,2.11,0.03,78,6.1,0.46,8.01,4.01,2.97,5.83,8.03,41.41999999999999,13.17,0,0,0,0.41,0,0,168,168,6.538461538461538,63.21174082121248,446.78825917878754,29.32,53.08,41.83,41.68,10.9,88.98,39.81,27.43,74.55,39.21
01717-1,01717-1-04,0,0,1,7,3,0,0,0,1,4,3,3,3,2,0,0,4,28,0,0,0,0,0,0,0,17,12-24,2,primaria,1,0,0,0,0,3,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Inactiva(o),NA,NA,NA,5,4,4,NA,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,412.5,103.125,0,0,17.73,1.13,0,4.67,62.32,8.21,7.88,66.05999999999999,0,0,0,8.22,10.76,12.32,0,13.46,17.56,7.88,66.05999999999999,31.75,0,0,0,1.13,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01722-1,01722-1-02,1,1,4,6,2,0,1,1,1,2,2,3,2,1,0,0,3,28,1,1,1,0,0,0,0,34,25-44,1,secundaria,0,1,60,10,6,3,centro,10,Ñuble,0.546875,0,4,Ocupada(o),1,3,6,4,4,4,2,NA,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,175,175,0,0,0,0,0,175,320,106.66666666666667,0,60,1.91,0.01,26.36,0,23.71,3.52,7.82,37.52,7.12,0.03,60,7.04,0,1.9,0,7.99,6.78,7.82,37.52,38.95,0,0.01,0.01,0.03,0,0,168.00000000000003,168,2.9166666666666665,-12.22128146422364,187.22128146422364,40.38,14.99,11.39,19.36,7.39,36,11.49,11.17,28.95,6.1
01723-1,01723-1-01,1,0,4,6,1,0,0,0,1,3,4,3,1,0,2,1,5,47.6,0,0,0,0,0,0,0,44,25-44,2,secundaria,0,1,45,8,5,3,centro,10,Ñuble,0.7058823529411765,0,3,Ocupada(o),2,3,6,2,4,1,1,NA,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,120,120,0,130,200,40,91.76470588235296,211.76,300,52.35294117647059,520000,45,11.41,0,0,0,38.39,5.03,9.31,48.48000000000001,4.09,6.29,45,19.02,7.35,1.18,0,7.04,3.8,9.31,48.48000000000001,26.81,0,0,0,0,0,0,168,168,2.6666666666666665,-3.170901343462109,214.9309013434621,89.99,8.82,6.96,18.74,4.89,28.17,10.69,18.63,23.65,4.41
01724-1,01724-1-01,1,0,5,7,1,0,0,0,0,1,1,1,1,1,1,0,1,60,0,0,0,0,0,0,0,60,45-65,2,técnica,0,1,48,12,4,1,centro,8,Libertador General Bernardo O´Higgins,1,0,4,Ocupada(o),1,4,3,3,NA,NA,2,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5,132.5,0,0,132.5,132.5,0,132.5,132.5,132.5,0,48,4.53,0,0,0,25.39,7.81,13.34,58.02,10.89,0.02,48,12.01,0.14,0.43,1.28,7.24,4.28,13.34,58.02,23.25,0,0,0,0,0,0,168.00000000000003,168,2.7604166666666665,13.887116126801768,118.61288387319823,34.82,5.19,4.2,12.02,3.25,30.44,7.83,9.62,10.81,0.44
01728-1,01728-1-01,1,1,1,7,1,0,0,0,0,1,3,2,1,0,2,0,3,61.666666666666664,1,1,1,0,1,1,0,68,66+,1,primaria,0,1,46,8,7,4,norte,5,Coquimbo,0.2857142857142857,0,4,Ocupada(o),1,2,3,4,2,3,1,NA,2,85,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,250,175,58.333333333333336,71.42857142857142,121.43,425,82.14285714285714,1100000,46,22.83,0,0,0,28.15,4.34,16.7,44.66000000000002,3.75,1.57,46,3.48,6.29,0.28,0,17,1.1,16.7,44.66000000000002,32.5,0,0,0,0,0,0,168.00000000000003,168,0.5434782608695652,19.14770189500578,102.28229810499423,33.98,5.67,5.57,8.49,2.25,16.69,6.7,11.13,11.07,0.74
01731-1,01731-1-02,0,0,4,6,2,0,0,0,0,0,2,2,0,1,2,0,2,80,0,1,1,1,1,1,1,80,66+,2,secundaria,0,0,0,0,0,5,sur,13,Los Ríos,0.3076923076923077,0,NA,Inactiva(o),NA,NA,NA,3,4,NA,NA,NA,1,85,2,1,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,0,200,300,975,262.5,400000,0,40.46,0,0,0,22.14,10.49,15.3,78.00999999999999,0.18,1.42,0,5.34,0,0,0,16.81,0,15.3,78.00999999999999,52.56,0,0,0,0,0,0,168.00000000000003,168,NA,91.74102211480168,208.2589778851983,34.75,13.42,6.97,16.92,3.9,40.28,28.63,41.23,20.93,1.24
01732-1,01732-1-01,1,0,1,6,1,0,0,0,0,1,1,1,1,1,0,0,1,38,0,0,0,0,0,0,1,38,25-44,3,universitaria,0,1,40,8,5,2,metropolitana,7,Región Metropolitana de Santiago,1,0,2,Ocupada(o),1,3,1,4,NA,NA,1,NA,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,275,0,0,275,275,0,275,275,275,0,40,15.58,0.03,1.88,16.7,31.6,2.83,5.39,44.92999999999999,8.5,0.56,40,15.01,1.88,3.81,0,6.42,4.49,5.39,44.92999999999999,46.08,0,0,0,0.03,0,0,168.00000000000003,168,6.875,4.351477321431247,270.6485226785687,52.59,19.81,19.89,24.57,8.71,77.01,16.44,19.36,28.67,3.58
01733-1,01733-1-03,0,0,4,6,3,0,0,0,0,5,5,2,1,1,0,0,5,34.6,0,0,0,0,0,0,1,25,25-44,2,universitaria,0,0,0,0,0,1,centro,6,Valparaíso,0,0,NA,Inactiva(o),NA,NA,NA,5,5,85,NA,NA,3,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,103.75,15,0,0,15.69,0.03,0,0,50.13,14.51,12.06,69.98,5.6,0,0,14.67,1.65,0.13,0,9.59,24.1,12.06,69.98,35.83,0,0,0,0.03,0,0,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01734-1,01734-1-01,1,1,1,6,1,0,2,2,2,2,2,1,1,2,0,0,4,23.5,1,1,1,1,0,1,0,40,25-44,3,universitaria,0,1,54,9,6,3,sur,13,Los Ríos,1,1,4,Ocupada(o),1,1,1,4,4,5,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,2,1,300,300,0,0,300,75,0,300,300,75,0,54,9.26,2.47,0.76,0,44.84,1.56,9.45,42.86999999999998,0,2.79,54,19.95,1.84,3.91,0,18.42,0.71,9.45,42.86999999999998,16.83,0,4.32,4.32,0,0,0,168,168,5.555555555555555,-76.12685151147335,376.1268515114733,52.24,24.92,18.72,46.07,11.1,96.19,30.93,18.96,50.34,26.65
01735-1,01735-1-01,1,1,2,7,1,0,1,1,1,3,3,1,2,1,0,0,4,24.5,1,1,1,0,0,0,1,38,25-44,2,primaria,0,1,84,12,7,2,norte,4,Atacama,0.45454545454545453,0,4,Ocupada(o),1,3,3,4,4,4,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,1,1,125,125,0,0,275,68.75,0,125,275,68.75,0,84,3.55,0.39,2.32,0,7.08,2.16,5.28,57.25,5.33,0.64,84,0.77,0,0,1.55,1.55,3.21,5.28,57.25,14.39,0,0.39,0.39,0,0,0,168,168,1.4880952380952381,-9.762484417400573,134.76248441740057,40.35,7.63,9.28,14.04,4.08,24.95,5.71,5.74,18.13,4.86
01736-1,01736-1-01,1,0,4,7,1,0,0,0,0,2,2,1,1,0,0,0,2,38,1,0,0,0,0,0,0,55,45-65,1,secundaria,0,1,45,9,5,1,sur,13,Los Ríos,1,0,3,Ocupada(o),1,4,6,3,5,NA,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,100,100,0,0,100,50,0,100,100,50,0,45,16.44,0,0,0,49.96,4.52,8.67,39.73999999999999,3.62,0.05,45,2.58,0,0,23.66,8.38,15.35,8.67,39.73999999999999,24.63,0,0,0,0,0,0,168,168,2.2222222222222223,-24.579484166971724,124.57948416697172,30.81,5.76,3.29,12.57,4.28,39.52,6.14,7.04,13.63,1.53
01737-1,01737-1-01,1,0,4,6,1,0,0,0,0,2,2,2,2,1,0,0,2,54.5,0,1,1,0,0,0,1,52,45-65,2,secundaria,0,1,48,9,5,1,centro,8,Libertador General Bernardo O´Higgins,0.6875,0,4,Ocupada(o),1,3,3,1,2,NA,2,NA,2,85,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,110,110,0,0,160,80,0,110,160,80,0,48,18.88,0,0,0,31.39,7.55,9.09,49.7,3.39,0,48,18.69,0.25,0,0,9.91,2.54,9.09,49.7,29.82,0,0,0,0,0,0,168,168,2.2916666666666665,7.631416373875015,102.36858362612499,34.1,4.32,3.8,10.54,2.74,23.41,5.61,6.92,10.44,0.49
01737-1,01737-1-02,1,0,4,6,2,0,0,0,0,2,2,2,2,1,0,0,2,54.5,0,1,1,0,0,0,0,57,45-65,2,técnica,0,1,20,4,5,1,centro,8,Libertador General Bernardo O´Higgins,0.3125,1,1,Ocupada(o),2,2,5,4,4,NA,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,50,50,0,0,0,0,0,50,160,80,0,20,11.8,0.01,0.24,0,49.02,12.27,13.48,56.97999999999998,0,4.2,20,23.33,0,0.07,0.45,24.22,0.94,13.48,56.97999999999998,28.52,0,0,0,3.85,0,0.01,168,168,2.5,3.4688256244886433,46.531174375511355,15.5,1.96,1.73,4.79,1.25,10.64,2.55,3.15,4.75,0.22
01738-1,01738-1-01,1,1,5,6,1,0,1,1,2,3,2,4,2,0,0,0,4,26.5,1,1,1,0,0,0,0,46,45-65,1,secundaria,0,1,48,8,6,3,sur,16,Magallanes y la Antártica Chilena,0.6,0,4,Ocupada(o),1,3,5,4,5,5,1,NA,3,2,2,2,1,1,NA,NA,NA,NA,NA,3,3,1,187.5,187.5,0,30,342.5,85.625,18,205.5,342.5,82.625,120000,48,11.64,0.88,0,0,38.09,2.66,7.65,55.33999999999998,3.11,0.63,48,1.15,3.13,0.01,0,13.58,20.22,7.65,55.33999999999998,18.91,0,0.88,0.88,0,0,0,168,168,3.90625,2.893526105479718,202.6064738945203,47.39,13.68,6.98,20.48,7.75,43.98,10.36,11.47,33.02,7.48
01738-1,01738-1-02,1,1,5,6,2,0,1,1,2,3,2,4,2,0,0,0,4,26.5,1,1,1,0,0,0,1,33,25-44,1,secundaria,0,1,30,6,5,3,sur,16,Magallanes y la Antártica Chilena,0.4,1,1,Ocupada(o),2,2,3,4,3,1,1,NA,1,2,1,1,3,2,NA,NA,NA,NA,NA,1,1,1,125,125,0,0,0,0,12,137,342.5,81.125,0,30,20.42,1.06,0,0,52.54,4.86,7.58,50.3,0,1.24,30,3.19,0,0,0,7.58,41.76,7.58,50.3,27.58,0,1.06,1.06,0,0,0,168,168,4.166666666666667,1.9290174036531456,135.07098259634685,31.6,9.12,4.65,13.65,5.17,29.32,6.91,7.65,22.01,4.99
01738-1,01738-1-03,0,0,5,6,4,0,1,1,2,3,2,4,2,0,0,0,4,26.5,0,0,0,0,0,0,1,15,12-24,1,primaria,1,0,0,0,0,3,sur,16,Magallanes y la Antártica Chilena,0,0,NA,Inactiva(o),NA,NA,NA,4,2,85,NA,1,2,85,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,342.5,78.125,0,0,1,0,0,31.52,73.74,7.56,9.57,42.91000000000002,1.7,0,0,4.18,1.23,0,22.61,12.6,33.12,9.57,42.91000000000002,41.78,0,0,0,0,0,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
01738-1,01738-1-04,0,0,5,6,3,0,1,1,2,3,2,4,2,0,0,0,4,26.5,0,0,0,0,0,0,0,12,12-24,1,primaria,1,0,0,0,0,3,sur,16,Magallanes y la Antártica Chilena,0,0,NA,Menor de 15 años,NA,NA,NA,5,5,85,NA,2,2,85,2,2,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,342.5,78.125,0,0,0.82,0,0,36.64,62.3,7.5,4.84,53.08,2.82,0,0,6.57,15.9,0,0,7.86,31.98,4.84,53.08,47.77,0,0,0,0,0,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
01739-1,01739-1-02,0,0,4,6,2,0,0,0,0,2,2,2,1,2,0,0,2,27,0,1,1,0,0,0,1,27,25-44,1,técnica,0,0,0,0,0,4,sur,14,Los Lagos,0,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,475,237.5,0,0,17.02,0,0,0,90.57,3.65,5.43,51.33000000000001,0,0,0,32.13,47.22,0.36,0,9.74,1.12,5.43,51.33000000000001,20.67,0,0,0,0,0,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
01740-1,01740-1-02,0,0,1,7,8,0,0,0,0,2,3,2,1,2,1,0,3,49.333333333333336,0,0,0,0,0,0,1,25,25-44,2,universitaria,0,0,0,0,0,3,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,5,5,85,NA,NA,2,85,2,2,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,325,75,0,0,0.67,0.13,0,0,89.6,18.52,5.94,53.06000000000001,0.05,0.03,0,31.28,1.84,0.67,0.11,15.6,40.09,5.94,53.06000000000001,19.39,0,0.03,0.03,0,0.09,0.09,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01742-1,01742-1-08,0,0,5,6,4,2,3,5,4,7,6,7,4,0,2,1,12,25.666666666666668,0,0,0,0,0,0,1,13,12-24,2,primaria,1,0,0,0,0,3,centro,11,Biobío,0,0,NA,Menor de 15 años,NA,NA,NA,5,3,5,NA,3,2,2,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,285,16.25,0,0,12.5,3.25,0,34.13,28.15,28.99,9.2,46.89999999999999,4.88,0,0,0,6.06,0.06,6,0.99,15.04,9.2,46.89999999999999,83.76,3.25,0.13,3.25,0,0,0,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01748-1,01748-1-02,1,1,1,7,2,0,2,2,2,2,2,2,2,2,0,0,4,29,1,1,1,1,0,1,1,47,45-65,3,universitaria,1,1,40,8,5,5,centro,6,Valparaíso,0.8421052631578947,1,2,Ocupada(o),1,4,1,5,5,5,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,1,1,1,2000,2000,0,0,0,0,0,2000,2375,593.75,0,40,22.54,8.8,0,13.34,17.4,4.39,10.51,41.84,0,9.18,40,6.05,0.05,2.47,0,4.37,4.45,10.51,41.84,58.25,0,16.83,16.83,0.66,0,0,168.00000000000003,168,50,810.9915649384706,1189.0084350615293,139.36,121.63,113.94,108.59,33.4,161.73,117.29,84.53,190.55,117.98
01749-1,01749-1-04,0,0,4,7,3,0,1,1,1,2,2,3,2,0,0,0,3,42.333333333333336,0,0,0,0,0,0,1,13,12-24,1,primaria,1,0,0,0,0,1,centro,8,Libertador General Bernardo O´Higgins,0,0,NA,Menor de 15 años,NA,NA,NA,5,4,4,NA,3,2,85,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,137.5,45.833333333333336,0,0,4.23,0,0,44.67,38.98,8.62,7.82,54.75000000000001,8.93,0,0,20.86,8.03,0,1.04,6.45,2.59,7.82,54.75000000000001,66.45,0,0,0,0,0,0,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01752-1,01752-1-01,1,1,4,7,1,0,0,0,0,4,4,2,2,2,0,0,4,40.75,1,1,1,0,0,0,0,58,45-65,2,secundaria,0,1,40,8,5,3,sur,12,La Araucanía,0.52,0,2,Ocupada(o),1,4,2,4,4,4,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,162.5,162.5,0,37.5,350,87.5,19.5,182,350,83,150000,40,15.73,0,0,0,31.93,2.42,16.18,56.87999999999999,2.43,2.43,40,4.84,0,1.43,8.73,10.15,6.78,16.18,56.87999999999999,23.02,0,0,0,0,0,0,168,168,4.0625,-5.182775183347599,187.1827751833476,35.87,10.8,10.15,24.64,3.8,44.55,13.76,11.59,25.94,6.09
01752-1,01752-1-02,0,0,4,7,2,0,0,0,0,4,4,2,2,2,0,0,4,40.75,1,1,1,0,0,0,1,52,45-65,2,secundaria,0,0,0,0,0,3,sur,12,La Araucanía,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,350,78.125,0,0,34.47,0,0,0,39.52,3.21,17.05,73.75,0,0,0,4.24,0,2.12,8.58,14.94,9.64,17.05,73.75,37.68,0,0,0,0,0,0,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
